# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.200, 8.900 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.2", "lon": "8.9", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-12-22 17:00,2022-12-22 18:00,0,0,0,5.714
2022-12-22 18:00,2022-12-22 19:00,0,0,0,5.777
2022-12-22 19:00,2022-12-22 20:00,0,0,0,5.777
2022-12-22 20:00,2022-12-22 21:00,0,0,0,5.678
2022-12-22 21:00,2022-12-22 22:00,0,0,0,5.528
2022-12-22 22:00,2022-12-22 23:00,0,0,0,5.338
2022-12-22 23:00,2022-12-23 00:00,0,0,0,5.181
2022-12-23 00:00,2022-12-23 01:00,0,0,0,5.061
2022-12-23 01:00,2022-12-23 02:00,0,0,0,5.013
2022-12-23 02:00,2022-12-23 03:00,0,0,0,4.962
2022-12-23 03:00,2022-12-23 04:00,0,0,0,4.774
2022-12-23 04:00,2022-12-23 05:00,0,0,0,4.567
2022-12-23 05:00,2022-12-23 06:00,0,0,0,4.326
2022-12-23 06:00,2022-12-23 07:00,0,0,0,3.975
2022-12-23 07:00,2022-12-23 08:00,0,0,0,3.630
2022-12-23 08:00,2022-12-23 09:00,0.040,0.030,0.026,3.793
2022-12-23 09:00,2022-12-23 10:00,0.179,0.138,0.064,4.716
2022-12-23 10:00,2022-12-23 11:00,0.277,0.225,0.081,5.535
2022-12-23 11:00,2022-12-23 12:00,0.310,0.257,0.085,5.860
2022-12-23 12:00,2022-12-23 13:00,0.280,0.231,0.078,5.667
2022-12-23 13:00,2022-12-23 14:00,0.167,0.130,0.059,4.936
2022-12-23 14:00,2022-12-23 15:00,0.023,0.020,0.017,4.170
2022-12-23 15:00,2022-12-23 16:00,0,0,0,3.488
2022-12-23 16:00,2022-12-23 17:00,0,0,0,3.008
2022-12-23 17:00,2022-12-23 18:00,0,0,0,2.670
2022-12-23 18:00,2022-12-23 19:00,0,0,0,2.540
2022-12-23 19:00,2022-12-23 20:00,0,0,0,2.421
2022-12-23 20:00,2022-12-23 21:00,0,0,0,2.366
2022-12-23 21:00,2022-12-23 22:00,0,0,0,2.307
2022-12-23 22:00,2022-12-23 23:00,0,0,0,2.258
2022-12-23 23:00,2022-12-24 00:00,0,0,0,2.195
2022-12-24 00:00,2022-12-24 01:00,0,0,0,2.164
2022-12-24 01:00,2022-12-24 02:00,0,0,0,2.160
2022-12-24 02:00,2022-12-24 03:00,0,0,0,2.190
2022-12-24 03:00,2022-12-24 04:00,0,0,0,2.169
2022-12-24 04:00,2022-12-24 05:00,0,0,0,2.047
2022-12-24 05:00,2022-12-24 06:00,0,0,0,1.912
2022-12-24 06:00,2022-12-24 07:00,0,0,0,1.837
2022-12-24 07:00,2022-12-24 08:00,0,0,0,1.792
2022-12-24 08:00,2022-12-24 09:00,0.003,0.001,0.009,1.928
2022-12-24 09:00,2022-12-24 10:00,0.024,0.004,0.034,2.448
2022-12-24 10:00,2022-12-24 11:00,0.058,0.013,0.063,3.142
2022-12-24 11:00,2022-12-24 12:00,0.085,0.023,0.081,3.789
2022-12-24 12:00,2022-12-24 13:00,0.065,0.016,0.067,4.264
2022-12-24 13:00,2022-12-24 14:00,0.031,0.008,0.039,4.466
2022-12-24 14:00,2022-12-24 15:00,0.005,0.003,0.011,4.562
2022-12-24 15:00,2022-12-24 16:00,0,0,0,4.865
2022-12-24 16:00,2022-12-24 17:00,0,0,0,5.427
2022-12-24 17:00,2022-12-24 18:00,0,0,0,5.844
2022-12-24 18:00,2022-12-24 19:00,0,0,0,5.974
2022-12-24 19:00,2022-12-24 20:00,0,0,0,5.956
2022-12-24 20:00,2022-12-24 21:00,0,0,0,5.873
2022-12-24 21:00,2022-12-24 22:00,0,0,0,5.715
2022-12-24 22:00,2022-12-24 23:00,0,0,0,5.542
2022-12-24 23:00,2022-12-25 00:00,0,0,0,5.375
2022-12-25 00:00,2022-12-25 01:00,0,0,0,5.225
2022-12-25 01:00,2022-12-25 02:00,0,0,0,5.050
2022-12-25 02:00,2022-12-25 03:00,0,0,0,5.071
2022-12-25 03:00,2022-12-25 04:00,0,0,0,5.188
2022-12-25 04:00,2022-12-25 05:00,0,0,0,5.447
2022-12-25 05:00,2022-12-25 06:00,0,0,0,5.565
2022-12-25 06:00,2022-12-25 07:00,0,0,0,5.507
2022-12-25 07:00,2022-12-25 08:00,0,0,0,5.587
2022-12-25 08:00,2022-12-25 09:00,0,0,0.006,5.680
2022-12-25 09:00,2022-12-25 10:00,0.020,0.003,0.031,5.903
2022-12-25 10:00,2022-12-25 11:00,0.036,0.004,0.048,6.071
2022-12-25 11:00,2022-12-25 12:00,0.030,0.003,0.042,6.175
2022-12-25 12:00,2022-12-25 13:00,0.014,0.001,0.025,6.097
2022-12-25 13:00,2022-12-25 14:00,0.005,0.001,0.013,5.859
2022-12-25 14:00,2022-12-25 15:00,0,0,0.004,5.515
2022-12-25 15:00,2022-12-25 16:00,0,0,0,5.182
2022-12-25 16:00,2022-12-25 17:00,0,0,0,4.974
2022-12-25 17:00,2022-12-25 18:00,0,0,0,4.846
2022-12-25 18:00,2022-12-25 19:00,0,0,0,4.792
2022-12-25 19:00,2022-12-25 20:00,0,0,0,4.739
2022-12-25 20:00,2022-12-25 21:00,0,0,0,4.618
2022-12-25 21:00,2022-12-25 22:00,0,0,0,4.542
2022-12-25 22:00,2022-12-25 23:00,0,0,0,4.433
2022-12-25 23:00,2022-12-26 00:00,0,0,0,4.362
2022-12-26 00:00,2022-12-26 01:00,0,0,0,4.597
2022-12-26 01:00,2022-12-26 02:00,0,0,0,4.969
2022-12-26 02:00,2022-12-26 03:00,0,0,0,5.313
2022-12-26 03:00,2022-12-26 04:00,0,0,0,5.625
2022-12-26 04:00,2022-12-26 05:00,0,0,0,5.815
2022-12-26 05:00,2022-12-26 06:00,0,0,0,5.933
2022-12-26 06:00,2022-12-26 07:00,0,0,0,5.925
2022-12-26 07:00,2022-12-26 08:00,0,0,0,5.976
2022-12-26 08:00,2022-12-26 09:00,0.006,0.002,0.014,6.270
2022-12-26 09:00,2022-12-26 10:00,0.028,0.005,0.039,6.656
2022-12-26 10:00,2022-12-26 11:00,0.030,0.004,0.042,6.931
2022-12-26 11:00,2022-12-26 12:00,0.022,0.002,0.034,7.159
2022-12-26 12:00,2022-12-26 13:00,0.011,0.001,0.021,7.299
2022-12-26 13:00,2022-12-26 14:00,0.019,0.003,0.029,7.133
2022-12-26 14:00,2022-12-26 15:00,0.006,0.004,0.013,6.342
2022-12-26 15:00,2022-12-26 16:00,0,0,0,5.605
2022-12-26 16:00,2022-12-26 17:00,0,0,0,5.208
2022-12-26 17:00,2022-12-26 18:00,0,0,0,5.126
2022-12-26 18:00,2022-12-26 19:00,0,0,0,5.058
2022-12-26 19:00,2022-12-26 20:00,0,0,0,4.962
2022-12-26 20:00,2022-12-26 21:00,0,0,0,4.885
2022-12-26 21:00,2022-12-26 22:00,0,0,0,4.826
2022-12-26 22:00,2022-12-26 23:00,0,0,0,4.422
2022-12-26 23:00,2022-12-27 00:00,0,0,0,4.163
2022-12-27 00:00,2022-12-27 01:00,0,0,0,4.063
2022-12-27 01:00,2022-12-27 02:00,0,0,0,4.044
2022-12-27 02:00,2022-12-27 03:00,0,0,0,4.101
2022-12-27 03:00,2022-12-27 04:00,0,0,0,4.247
2022-12-27 04:00,2022-12-27 05:00,0,0,0,4.466
2022-12-27 05:00,2022-12-27 06:00,0,0,0,4.452
2022-12-27 06:00,2022-12-27 07:00,0,0,0,4.391
2022-12-27 07:00,2022-12-27 08:00,0,0,0,4.390
2022-12-27 08:00,2022-12-27 09:00,0.007,0.003,0.014,4.421
2022-12-27 09:00,2022-12-27 10:00,0.035,0.009,0.042,4.720
2022-12-27 10:00,2022-12-27 11:00,0.081,0.026,0.074,5.031
2022-12-27 11:00,2022-12-27 12:00,0.138,0.065,0.094,5.290
2022-12-27 12:00,2022-12-27 13:00,0.155,0.089,0.089,5.336
2022-12-27 13:00,2022-12-27 14:00,0.082,0.043,0.058,5.084
2022-12-27 14:00,2022-12-27 15:00,0.018,0.014,0.018,4.608
2022-12-27 15:00,2022-12-27 16:00,0,0,0,3.860
2022-12-27 16:00,2022-12-27 17:00,0,0,0,3.510
2022-12-27 17:00,2022-12-27 18:00,0,0,0,3.466
2022-12-27 18:00,2022-12-27 19:00,0,0,0,3.592
2022-12-27 19:00,2022-12-27 20:00,0,0,0,3.922
2022-12-27 20:00,2022-12-27 21:00,0,0,0,4.512
2022-12-27 21:00,2022-12-27 22:00,0,0,0,4.913
2022-12-27 22:00,2022-12-27 23:00,0,0,0,4.921
2022-12-27 23:00,2022-12-28 00:00,0,0,0,4.623
2022-12-28 00:00,2022-12-28 01:00,0,0,0,4.383
2022-12-28 01:00,2022-12-28 02:00,0,0,0,4.279
2022-12-28 02:00,2022-12-28 03:00,0,0,0,4.160
2022-12-28 03:00,2022-12-28 04:00,0,0,0,4.195
2022-12-28 04:00,2022-12-28 05:00,0,0,0,4.464
2022-12-28 05:00,2022-12-28 06:00,0,0,0,4.894
2022-12-28 06:00,2022-12-28 07:00,0,0,0,5.406
2022-12-28 07:00,2022-12-28 08:00,0,0,0,5.929
2022-12-28 08:00,2022-12-28 09:00,0,0,0.001,6.357
2022-12-28 09:00,2022-12-28 10:00,0.001,0,0.006,6.733
2022-12-28 10:00,2022-12-28 11:00,0.006,0,0.015,6.953
2022-12-28 11:00,2022-12-28 12:00,0.019,0.001,0.032,7.111
2022-12-28 12:00,2022-12-28 13:00,0.018,0.002,0.030,7.151
2022-12-28 13:00,2022-12-28 14:00,0.009,0.001,0.019,7.150
2022-12-28 14:00,2022-12-28 15:00,0,0,0.003,7.183
2022-12-28 15:00,2022-12-28 16:00,0,0,0,7.267
2022-12-28 16:00,2022-12-28 17:00,0,0,0,7.246
2022-12-28 17:00,2022-12-28 18:00,0,0,0,7.210
2022-12-28 18:00,2022-12-28 19:00,0,0,0,7.078
2022-12-28 19:00,2022-12-28 20:00,0,0,0,6.913
2022-12-28 20:00,2022-12-28 21:00,0,0,0,6.803
2022-12-28 21:00,2022-12-28 22:00,0,0,0,6.871
2022-12-28 22:00,2022-12-28 23:00,0,0,0,7.216
2022-12-28 23:00,2022-12-29 00:00,0,0,0,7.573
2022-12-29 00:00,2022-12-29 01:00,0,0,0,7.722
2022-12-29 01:00,2022-12-29 02:00,0,0,0,7.781
2022-12-29 02:00,2022-12-29 03:00,0,0,0,8.042
2022-12-29 03:00,2022-12-29 04:00,0,0,0,8.269
2022-12-29 04:00,2022-12-29 05:00,0,0,0,8.202
2022-12-29 05:00,2022-12-29 06:00,0,0,0,8.153
2022-12-29 06:00,2022-12-29 07:00,0,0,0,8.222
2022-12-29 07:00,2022-12-29 08:00,0,0,0,8.111
2022-12-29 08:00,2022-12-29 09:00,0.047,0.035,0.030,7.992
2022-12-29 09:00,2022-12-29 10:00,0.084,0.040,0.065,8.069
2022-12-29 10:00,2022-12-29 11:00,0.042,0.008,0.052,8.165
2022-12-29 11:00,2022-12-29 12:00,0.032,0.004,0.044,8.238
2022-12-29 12:00,2022-12-29 13:00,0.040,0.007,0.050,8.246
2022-12-29 13:00,2022-12-29 14:00,0.028,0.007,0.037,8.125
2022-12-29 14:00,2022-12-29 15:00,0.008,0.005,0.014,7.845
2022-12-29 15:00,2022-12-29 16:00,0,0,0,7.350
2022-12-29 16:00,2022-12-29 17:00,0,0,0,6.849
2022-12-29 17:00,2022-12-29 18:00,0,0,0,6.471
2022-12-29 18:00,2022-12-29 19:00,0,0,0,6.397
2022-12-29 19:00,2022-12-29 20:00,0,0,0,6.588
2022-12-29 20:00,2022-12-29 21:00,0,0,0,6.512
2022-12-29 21:00,2022-12-29 22:00,0,0,0,6.391
2022-12-29 22:00,2022-12-29 23:00,0,0,0,6.500
2022-12-29 23:00,2022-12-30 00:00,0,0,0,6.345
2022-12-30 00:00,2022-12-30 01:00,0,0,0,6.143
2022-12-30 01:00,2022-12-30 02:00,0,0,0,6.100
2022-12-30 02:00,2022-12-30 03:00,0,0,0,6.014
2022-12-30 03:00,2022-12-30 04:00,0,0,0,5.878
2022-12-30 04:00,2022-12-30 05:00,0,0,0,5.491
2022-12-30 05:00,2022-12-30 06:00,0,0,0,4.971
2022-12-30 06:00,2022-12-30 07:00,0,0,0,4.618
2022-12-30 07:00,2022-12-30 08:00,0,0,0,4.434
2022-12-30 08:00,2022-12-30 09:00,0.003,0.001,0.010,4.453
2022-12-30 09:00,2022-12-30 10:00,0.011,0.001,0.022,4.524
2022-12-30 10:00,2022-12-30 11:00,0.022,0.002,0.034,4.661
2022-12-30 11:00,2022-12-30 12:00,0.041,0.005,0.052,4.999
2022-12-30 12:00,2022-12-30 13:00,0.065,0.015,0.069,5.438
2022-12-30 13:00,2022-12-30 14:00,0.037,0.009,0.045,5.798
2022-12-30 14:00,2022-12-30 15:00,0.002,0.001,0.008,6.043
2022-12-30 15:00,2022-12-30 16:00,0,0,0,6.108
2022-12-30 16:00,2022-12-30 17:00,0,0,0,6.084
2022-12-30 17:00,2022-12-30 18:00,0,0,0,6.198
2022-12-30 18:00,2022-12-30 19:00,0,0,0,6.646
2022-12-30 19:00,2022-12-30 20:00,0,0,0,7.404
2022-12-30 20:00,2022-12-30 21:00,0,0,0,8.270
2022-12-30 21:00,2022-12-30 22:00,0,0,0,8.912
2022-12-30 22:00,2022-12-30 23:00,0,0,0,8.962
2022-12-30 23:00,2022-12-31 00:00,0,0,0,8.848
2022-12-31 00:00,2022-12-31 01:00,0,0,0,8.541
2022-12-31 01:00,2022-12-31 02:00,0,0,0,8.432
2022-12-31 02:00,2022-12-31 03:00,0,0,0,8.486
2022-12-31 03:00,2022-12-31 04:00,0,0,0,8.425
2022-12-31 04:00,2022-12-31 05:00,0,0,0,8.419
2022-12-31 05:00,2022-12-31 06:00,0,0,0,8.418
2022-12-31 06:00,2022-12-31 07:00,0,0,0,8.358
2022-12-31 07:00,2022-12-31 08:00,0,0,0,8.212
2022-12-31 08:00,2022-12-31 09:00,0.001,0,0.006,8.489
2022-12-31 09:00,2022-12-31 10:00,0.010,0.001,0.021,9.439
2022-12-31 10:00,2022-12-31 11:00,0.030,0.003,0.043,10.202
2022-12-31 11:00,2022-12-31 12:00,0.027,0.003,0.040,10.292
2022-12-31 12:00,2022-12-31 13:00,0.032,0.004,0.045,10.218
2022-12-31 13:00,2022-12-31 14:00,0.024,0.004,0.035,10.080
2022-12-31 14:00,2022-12-31 15:00,0.002,0.001,0.008,10.016
2022-12-31 15:00,2022-12-31 16:00,0,0,0,9.869
2022-12-31 16:00,2022-12-31 17:00,0,0,0,9.772
2022-12-31 17:00,2022-12-31 18:00,0,0,0,9.686
2022-12-31 18:00,2022-12-31 19:00,0,0,0,9.953
2022-12-31 19:00,2022-12-31 20:00,0,0,0,10.348
2022-12-31 20:00,2022-12-31 21:00,0,0,0,10.437
2022-12-31 21:00,2022-12-31 22:00,0,0,0,10.342
